business_code,name,restaurant_type,part_of_hotel,hotel,ambience_score,tour_category,tci_score,city_name
FB81231,Food Exchange,coffee-shop,True,HO12283,5.0,Food,5.0,Jaipur
FB80537,Dining Room,coffee-shop,True,HO10837,7.3,Food,7.3,Dindigul
FB81117,The Cauldron,coffee-shop,True,HO12135,7.1,Food,7.1,Thekkady (Periyar/Kumily)
FB80328,Patio,coffee-shop,True,HO10334,5.4,Food,5.4,New Delhi
FB80667,Orchid,coffee-shop,True,HO11040,4.8,Food,4.8,Rajkot
FB81429,Palette,coffee-shop,True,HO12490,7.3,Food,7.3,Gandhinagar
FB80358,Lakhori,coffee-shop,True,HO10667,7.6,Food,7.6,New Delhi
FB80592,Citrus Cafe,coffee-shop,True,HO10514,8.6,Food,8.6,Aurangabad (MH) 
FB80104,Jal Mahal,coffee-shop,True,HO10317,9.0,Food,9.0,Jaipur
FB80091,Indian Accent,multi-cuisine,False,,9.4,Food,9.4,New Delhi
FB80430,Pavilion at the Village Square,coffee-shop,True,HO10640,7.5,Food,7.5,Goa
FB80529,Gato Kholi,coffee-shop,True,HO10674,7.0,Food,7.0,Pench
FB80773,Salt & Pepper,coffee-shop,True,HO11182,3.4,Food,3.4,Chennai
FB81063,Infinity,coffee-shop,True,HO12069,7.2,Food,7.2,Srinagar
FB80331,Waterfall Cafe,coffee-shop,True,HO10259,6.4,Food,6.4,Goa
FB80440,Orchid,coffee-shop,True,HO10689,9.0,Food,9.0,Mysuru (Mysore)
FB80362,Indulge,coffee-shop,True,HO10471,7.8,Food,7.8,Kochi (Cochin)
FB80339,Sapphire,coffee-shop,True,HO10390,6.4,Food,6.4,Jaipur
FB80674,Virundu,coffee-shop,True,HO11010,6.0,Food,6.0,Velankanni
FB80659,The Pancharanga,coffee-shop,True,HO11027,6.2,Food,6.2,Jodhpur
FB81284,The Restaurant,coffee-shop,True,HO12336,8.8,Food,8.8,Chettinadu
FB81331,The Rotela Cafe,coffee-shop,True,HO12366,7.4,Food,7.4,Pali (RJ) 
FB80738,Kebab Library,coffee-shop,True,HO11122,8.4,Food,8.4,Jodhpur
FB80225,Dhanyam,coffee-shop,True,HO10631,7.8,Food,7.8,Thanjavur (Tanjore)
FB80808,Citrus Cafe,coffee-shop,True,HO11262,5.9,Food,5.4,Ahmedabad
FB80383,Tamarind,coffee-shop,True,HO10144,9.0,Food,9.0,Mumbai
FB80255,Mosaic,coffee-shop,True,HO10650,6.2,Food,6.2,Kochi (Cochin)
FB80519,The Restaurant,coffee-shop,True,HO10095,8.4,Food,8.4,Jaisalmer
FB81139,The Restaurant,coffee-shop,True,HO11790,5.8,Food,5.8,New Delhi
FB81560,Dining Room,coffee-shop,True,HO12717,5.4,Food,5.4,Kovalam
FB80573,Restaurant,coffee-shop,True,HO10506,8.0,Food,8.0,Pushkar
FB81484,Sky Deck,coffee-shop,True,HO10011,7.5,Food,7.5,Agra
FB81258,Tribe,coffee-shop,True,HO11365,6.0,Food,6.0,Manali
FB81488,Clock Tower,multi-cuisine,False,,9.0,Food,9.0,Jaipur
FB81167,Rendezvous,coffee-shop,True,HO12272,6.2,Food,6.2,Kochi (Cochin)
FB80581,Coffee Shop,coffee-shop,True,HO10763,8.0,Food,8.0,Munnar
FB80233,Amarsar,coffee-shop,True,HO10554,7.6,Food,7.6,Jaipur
FB80308,Pavillion,coffee-shop,True,HO10753,5.8,Food,5.8,Lucknow
FB80123,Aravalli,coffee-shop,True,HO10126,9.4,Food,9.4,Udaipur (RJ)
FB80062,Cafe Valley Vue,coffee-shop,True,HO10141,8.0,Food,8.0,Shimla
FB81196,Kamadhenu,coffee-shop,True,HO12149,5.6,Food,5.6,Tiruvannamalai
FB80194,Chettinad Cusine,coffee-shop,True,HO10268,8.8,Food,8.8,Karaikudi
FB80198,Mythh,coffee-shop,True,HO10651,7.0,Food,7.0,Kolkata
FB81233,Gato Kholi,coffee-shop,True,HO12291,7.0,Food,7.0,Pench
FB80666,Sapphire,coffee-shop,True,HO11016,4.0,Food,4.0,Kumbhalgarh
FB81469,Naadody,coffee-shop,True,HO12577,7.0,Food,7.0,Tirunelveli
FB80342,The Wood Petal,coffee-shop,True,HO10805,4.4,Food,4.4,Dharamshala
FB80272,Waters Edge Cafe,coffee-shop,True,HO10248,7.7,Food,7.7,Mamallapuram (Mahabalipuram)
FB81142,Zest,coffee-shop,True,HO12211,6.4,Food,6.4,Hassan
FB80876,White Lotus,coffee-shop,True,HO11479,4.4,Food,4.4,Havelock
FB80699,The Bubble Cafe,coffee-shop,True,HO11079,7.2,Food,7.2,Ernakulam
FB80421,Padam Mahal,coffee-shop,True,HO10298,6.8,Food,6.8,Bikaner
FB81173,Chiya Pasal,coffee-shop,True,HO12252,8.0,Food,8.0,Kathmandu
FB81306,Dining,coffee-shop,True,HO11003,4.0,Food,5.0,Bandhavgarh
FB81198,Dining Hall,coffee-shop,True,HO11139,7.6,Food,7.6,Sariska
FB80366,Tfrkochi,coffee-shop,True,HO10149,7.3,Food,7.3,Kochi (Cochin)
FB80296,14 Tables,coffee-shop,True,HO10367,7.2,Food,7.2,Jaipur
FB80454,Peppermint,coffee-shop,True,HO10462,8.8,Food,8.8,Thekkady (Periyar/Kumily)
FB80794,Terrace Grill,coffee-shop,True,HO10375,8.8,Food,8.8,Karaikudi
FB80249,Latitude,coffee-shop,True,HO10537,5.2,Food,5.2,Rishikesh
FB80559,Restaurant,coffee-shop,True,HO10587,7.0,Food,7.0,Munnar
FB81097,Planet Dailies,coffee-shop,True,HO11770,5.6,Food,5.6,Goa
FB80779,Fort House,coffee-shop,True,HO11221,5.6,Food,5.6,Kochi (Cochin)
FB81584,MisoSexy,specialty-restaurant,False,,7.8,Food,7.8,New Delhi
FB80546,Restaurant,coffee-shop,True,HO10490,8.8,Food,8.8,Rohet
FB81311,Dining Room,coffee-shop,True,HO11453,1.0,Food,8.1,Leh
FB81144,The Square,coffee-shop,True,HO11635,5.0,Food,5.0,Ahmedabad
FB80944,Jharokha,coffee-shop,True,HO10945,5.4,Food,5.4,Ranthambore
FB80262,Citrus Cafe,coffee-shop,True,HO10726,6.6,Food,6.6,Bengaluru
FB80367,Tribe,coffee-shop,True,HO10670,6.6,Food,6.6,Jaipur
FB80579,Restaurant,multi-cuisine,True,HO10061,7.2,Food,7.2,Mamallapuram (Mahabalipuram)
FB80449,Pinxx,coffee-shop,True,HO10389,5.0,Food,5.0,Bengaluru
FB81454,Dining Room,coffee-shop,True,HO11867,7.5,Food,7.5,Kovalam
FB81067,Amer Sky Rooftop,coffee-shop,True,HO11030,6.6,Food,6.6,Jaipur
FB80788,Neel Mahal,coffee-shop,True,HO11213,5.6,Food,5.6,Parsoli
FB80869,Kiyan,coffee-shop,True,HO11286,6.2,Food,6.2,New Delhi
FB80000,Ganpati Resorts,multi-cuisine,False,,9.0,Food,9.0,Fatehpur Sikri
FB80027,Ssence,coffee-shop,True,HO10014,8.8,Food,8.8,New Delhi
FB80968,The Kacchi Kerry,coffee-shop,True,HO10885,5.0,Food,5.0,Jaisalmer
FB81214,The Restaurant,coffee-shop,True,HO11435,5.4,Food,5.4,Jodhpur
FB81146,Lattitude 49,coffee-shop,True,HO11229,6.6,Food,6.6,Mamallapuram (Mahabalipuram)
FB80687,Orchid,coffee-shop,True,HO11093,8.4,Food,8.4,Haridwar
FB80179,Club House,coffee-shop,True,HO10357,8.4,Food,8.4,Chennai
FB81243,The Restaurant,coffee-shop,True,HO12319,6.4,Food,6.4,Ooty (Udhagamandalam)
FB81180,Machaan,coffee-shop,True,HO11520,7.3,Food,7.3,Varanasi
FB80597,Restaurant,coffee-shop,True,HO10434,4.6,Food,4.6,Jodhpur
FB81383,Van Bhojanam,coffee-shop,True,HO12479,8.2,Food,8.2,Bandhavgarh
FB80186,Jharokha,coffee-shop,True,HO10652,7.6,Food,7.6,Nawalgarh
FB80700,Indore Kitchen,coffee-shop,True,HO11114,4.8,Food,4.8,Indore
FB80440,Orchid,coffee-shop,True,HO10689,8.4,Food,8.4,Mysuru (Mysore)
FB80291,East West,coffee-shop,True,HO10191,8.4,Food,8.4,Varanasi
FB80053,The Blues,bar,True,HO10026,,,,Udaipur (RJ)
FB80780,Salana,coffee-shop,True,HO11193,5.6,Food,5.6,Dehradun
FB81210,Sumac,coffee-shop,True,HO12284,3.9,Food,3.9,Agra
FB80416,B Cafe,coffee-shop,True,HO10396,8.8,Food,8.8,Bengaluru
FB80782,The Sanctuary,coffee-shop,True,HO11219,6.6,Food,6.6,Bandipur
FB80321,Pavilion,coffee-shop,True,HO10234,8.0,Food,8.0,Coimbatore
FB80371,Vembanad,coffee-shop,True,HO10034,7.2,Food,7.2,Kumarakom
FB80338,Tripti,coffee-shop,True,HO10148,7.2,Food,7.2,Vrindavan
FB81372,Restaurant,coffee-shop,True,HO10953,6.5,Food,6.5,Maheshwar
FB80103,The Hub,coffee-shop,True,HO10477,7.8,Food,7.8,New Delhi
FB81086,Anna Rasa,coffee-shop,True,HO11855,7.2,Food,7.2,Kollam (Quilon)
FB80335,Blueline,coffee-shop,True,HO10345,7.2,Food,7.2,Puducherry (Pondicherry)
FB80384,Chez Francis,coffee-shop,True,HO10466,7.0,Food,7.0,Puducherry (Pondicherry)
FB81619,Tamra,coffee-shop,True,HO10858,6.8,Food,6.8,New Delhi
FB80874,Restaurant,coffee-shop,True,HO10517,6.8,Food,6.8,Ranakpur
FB81026,Jalmagan,coffee-shop,True,HO10038,7.8,Food,7.8,Udaipur (RJ)
FB80249,Latitude,coffee-shop,True,HO10537,5.0,Food,5.0,Rishikesh
FB81138,The Restaurant,coffee-shop,True,HO11747,6.0,Food,6.0,Bhuj
FB81211,Merry Go-Round,coffee-shop,True,HO10036,6.0,Food,6.0,Agra
FB81016,Ciro,coffee-shop,True,HO11420,5.8,Food,5.8,Jaisalmer
FB80548,Restaurant,coffee-shop,True,HO10802,6.5,Food,6.5,Kumbhalgarh
FB80180,Suvarna Mahal,specialty-restaurant,True,HO10010,9.6,Food,9.6,Jaipur
FB80326,Keys Cafe,coffee-shop,True,HO10137,8.0,Food,8.0,Mumbai
FB81086,Anna Rasa,coffee-shop,True,HO11855,7.9,Food,7.9,Kollam (Quilon)
FB80845,Grasshopper,coffee-shop,True,HO11237,6.0,Food,6.0,Kovalam
FB80350,Belur,coffee-shop,True,HO10209,8.6,Food,8.6,Hassan
FB80170,Tiri,coffee-shop,True,HO10109,9.0,Food,9.0,Udaipur (RJ)
FB80455,Regency,coffee-shop,True,HO10289,9.0,Food,9.0,Kochi (Cochin)
FB80908,Wood Petal,coffee-shop,True,HO11460,4.5,Food,4.5,Dharamshala
FB81238,Cosmos,coffee-shop,True,HO11466,6.2,Food,6.2,Agra
FB80721,The Melting Pot International,coffee-shop,True,HO11078,5.6,Food,5.6,Mamallapuram (Mahabalipuram)
FB80199,Aymanam,coffee-shop,True,HO10383,8.8,Food,8.8,Kumarakom
FB80674,Virundu,coffee-shop,True,HO11010,6.5,Food,6.5,Velankanni
FB80735,Raaj Bagh,coffee-shop,True,HO11166,7.3,Food,7.3,Udaipur (RJ)
FB80345,Sea Crest,coffee-shop,True,HO10767,6.8,Food,6.8,Muttukadu
FB80552,Dining Room,coffee-shop,True,HO10677,7.0,Food,7.0,Pragpur
FB80888,The U Kitchen,coffee-shop,True,HO11485,6.6,Food,6.6,Haridwar
FB80204,Lobby,coffee-shop,True,HO10073,8.0,Food,8.0,Udaipur (RJ)
FB80256,The Purity Kitchen,coffee-shop,True,HO10352,6.8,Food,6.8,Muhamma
FB81352,Neel,coffee-shop,True,HO12419,6.0,Food,6.0,Patiala
FB80928,The Society,coffee-shop,True,HO10864,3.4,Food,3.4,Aurangabad (MH) 
FB80373,The Palm,coffee-shop,True,HO10536,7.0,Food,7.0,Pollachi
FB81406,Giardino,specialty-restaurant,True,HO10001,8.0,Food,8.0,Jaipur
FB81031,In Room Dining,coffee-shop,True,HO11602,6.6,Food,6.6,New Delhi
FB81423,Indulge,coffee-shop,True,HO10997,7.3,Food,7.3,New Delhi
FB80743,Surya Mahal,coffee-shop,True,HO11167,7.6,Food,7.6,Pushkar
FB81521,1135 AD,multi-cuisine,False,,8.6,Food,8.6,Jaipur
FB80963,GAD,coffee-shop,True,HO11487,6.2,Food,6.2,Visakhapatnam
FB80590,Restaurant,coffee-shop,True,HO10196,7.0,Food,7.0,Barli
FB80201,Baradari,coffee-shop,True,HO10201,10.0,Food,10.0,Udaipur (RJ)
FB81528,Rang Mahal,coffee-shop,True,HO11176,7.8,Food,7.8,Jaipur
FB80197,The 50 Mile Diet,coffee-shop,True,HO10397,9.0,Food,9.0,Thekkady (Periyar/Kumily)
FB80842,The Restaurant,coffee-shop,True,HO11203,5.7,Food,5.7,Orchha
FB80293,Marigold,coffee-shop,True,HO10262,7.2,Food,7.2,Jaipur
FB81324,Samaa,coffee-shop,True,HO12391,7.6,Food,7.6,Jodhpur
FB81421,Mynt,coffee-shop,True,HO12470,7.3,Food,7.3,Shillong
FB81158,Seasons,coffee-shop,True,HO12221,4.6,Food,4.6,Varanasi
FB80065,Drawing Room,coffee-shop,True,HO10222,7.8,Food,7.0,Mumbai
FB80468,Restaurant,multi-cuisine,True,HO10494,6.8,Food,6.8,Bundi
FB80954,Orchid,coffee-shop,True,HO11539,5.0,Food,5.0,Gurgaon
FB81107,Oasis,coffee-shop,True,HO10866,7.0,Food,7.0,Udaipur (RJ)
FB81577,Restaurants,coffee-shop,True,HO10921,7.2,Food,7.2,Agra
FB81347,Cafe De Vasco,coffee-shop,True,HO11139,5.4,Food,5.4,Sariska
FB80907,Satva,coffee-shop,True,HO11497,6.2,Food,6.2,Rameshwaram
FB80159,Ana Rasa,coffee-shop,True,HO10711,9.0,Food,9.0,Rishikesh
FB81368,Corbynâ€™s Delight,coffee-shop,True,HO12451,7.0,Food,7.0,Port Blair
FB80234,Spectra,coffee-shop,True,HO10292,8.1,Food,8.1,Gurgaon
FB80536,Kalptaru,coffee-shop,True,HO10525,7.0,Food,7.0,Udaipur (RJ)
FB80731,O22,coffee-shop,True,HO11097,9.4,Food,9.4,Mumbai
FB80192,Courtyard,coffee-shop,True,HO10446,8.8,Food,8.8,Puducherry (Pondicherry)
FB80806,Citrus Cafe,coffee-shop,True,HO11310,5.2,Food,5.2,Pune
FB80732,The In-House,coffee-shop,True,HO11192,7.0,Food,7.0,Abhaneri
FB80207,Aurum,coffee-shop,True,HO10507,7.4,Food,7.4,Jaipur
FB80564,Restaurant,coffee-shop,True,HO10497,5.4,Food,5.4,Jaipur
FB80672,Jhupa,coffee-shop,True,HO10979,7.3,Food,7.3,Ranakpur
FB81083,Pine & Petals,coffee-shop,True,HO11824,4.8,Food,4.8,Kodaikanal
FB80292,The Lobby Cafe,coffee-shop,True,HO10559,6.5,Food,6.5,Chennai
FB81143,Dev,coffee-shop,True,HO11900,5.0,Food,5.0,Kushinagar
FB80266,Cafe Restro,coffee-shop,True,HO10287,7.6,Food,7.6,New Delhi
FB80313,The Bayview,coffee-shop,True,HO10263,6.7,Food,6.7,Mumbai
FB80202,The Verandah,coffee-shop,True,HO10291,8.0,Food,8.0,Kochi (Cochin)
FB80619,The Inhouse,coffee-shop,True,HO10483,6.6,Food,6.6,Ooty (Udhagamandalam)
FB80131,Rajput Room,coffee-shop,True,HO10010,9.6,Food,9.6,Jaipur
FB81002,The Restaurant,coffee-shop,True,HO10105,6.2,Food,6.2,Munnar
FB80093,Kwality,multi-cuisine,False,,8.8,Food,8.8,New Delhi
FB80634,Dining Room,coffee-shop,True,HO10960,4.8,Food,4.8,Pench
FB81005,Bhojan,coffee-shop,True,HO10874,3.0,Food,3.0,Bodhgaya
FB80177,Mynt,coffee-shop,True,HO10457,8.4,Food,8.4,Bengaluru
FB81533,Resturant,coffee-shop,True,HO12679,5.5,Food,5.5,Pushkar
FB81542,Erawaan,specialty-restaurant,True,HO10012,9.4,Food,9.4,New Delhi
FB80725,Zing,coffee-shop,True,HO11056,5.8,Food,5.8,Yercaud
FB81395,Citrus Cafe,coffee-shop,True,HO12520,5.8,Food,5.8,Bhopal
FB80661,U Kitchen,coffee-shop,True,HO11008,8.8,Food,8.8,New Delhi
FB80304,Clever Fox Cafe,coffee-shop,True,HO10732,8.0,Food,8.0,Gurgaon
FB80863,Cafe Resto,coffee-shop,True,HO11257,6.0,Food,6.0,New Delhi
FB80663,The Resturant,coffee-shop,True,HO10993,4.2,Food,4.2,Kochi (Cochin)
FB81067,Amer Sky Rooftop,coffee-shop,True,HO11030,7.3,Food,7.3,Jaipur
FB80586,The Restaurant,coffee-shop,True,HO10251,8.4,Food,8.4,Jodhpur
FB80258,Edesia,coffee-shop,True,HO10459,5.9,Food,5.9,New Delhi
FB80793,The Cafe,coffee-shop,True,HO10216,8.0,Food,8.0,Jaipur
FB81015,The Verandah,coffee-shop,True,HO11580,6.8,Food,6.8,Kolkata
FB80993,Delicious,coffee-shop,True,HO11565,5.8,Food,5.8,Bundi
FB81174,Maharajah,coffee-shop,True,HO12255,7.0,Food,7.0,Kathmandu
FB80544,Restaurant,coffee-shop,True,HO10808,7.0,Food,7.0,Kumbhalgarh
FB80448,Tiger Trail,coffee-shop,True,HO10488,5.0,Food,5.0,Ranthambore
FB80913,Sakura,specialty-restaurant,True,HO10878,6.2,Food,6.2,New Delhi
FB81105,Sky Club,coffee-shop,True,HO12201,6.0,Food,6.0,Gurgaon
FB81455,Restaurant,coffee-shop,True,HO11139,6.8,Food,6.8,Sariska
FB81219,The Kanchenjunga,coffee-shop,True,HO10984,4.8,Food,4.8,Darjeeling
FB80762,Test Restaurant,coffee-shop,True,HO11255,8.9,Food,9.1,Ambala
FB80740,Royal Dining,coffee-shop,True,HO11126,8.6,Food,8.6,Jodhpur
FB81610,Gol Bungalow,specialty-restaurant,True,HO10644,8.8,Food,8.8,Hyderabad
FB80369,Kigelia Court,coffee-shop,True,HO10561,7.5,Food,7.5,Jaipur
FB80898,24-Jul,coffee-shop,True,HO11312,5.4,Food,5.4,Bengaluru
FB80873,Coral Reef,coffee-shop,True,HO11440,5.3,Food,5.3,Kanyakumari
FB81080,Blue Bell,coffee-shop,True,HO11683,4.8,Food,4.8,Kochi (Cochin)
FB80069,Slo Food Co. 2,coffee-shop,True,HO10246,7.8,Food,7.4,Bengaluru
FB81089,The Great Kebab Factory,specialty-restaurant,True,HO12025,7.4,Food,7.4,Puducherry (Pondicherry)
FB81020,Essence,coffee-shop,True,HO11371,5.6,Food,5.6,Zirakpur
FB81631,Tingling Spice,coffee-shop,True,HO12788,6.8,Food,6.4,Bengaluru
FB81304,86 Pillars,coffee-shop,True,HO12375,7.8,Food,7.8,Chettinadu
FB81586,Esphahan,specialty-restaurant,True,HO10468,9.2,Food,9.2,Agra
FB80452,History,coffee-shop,True,HO10027,8.8,Food,8.8,Kochi (Cochin)
FB81614,Dining Room,coffee-shop,True,HO10247,6.9,Food,6.9,Kolkata
FB80541,Dining Room,coffee-shop,True,HO10838,6.6,Food,6.6,Sultan Bathery
FB80038,Mewar Motel,multi-cuisine,False,HO10486,8.1,Food,8.9,Deogarh
FB80811,Citrus Cafe,coffee-shop,True,HO11357,6.6,Food,6.6,Chennai
FB81162,Khush Mahal,coffee-shop,True,HO12234,8.0,Food,8.0,Sardargarh
FB80896,24-Jul,coffee-shop,True,HO11349,6.2,Food,6.2,Chandigarh
FB80865,The Restaurant,coffee-shop,True,HO11465,6.0,Food,6.0,Dharamshala
FB80327,Clever Fox Cafe,coffee-shop,True,HO10335,7.0,Food,7.0,New Delhi
FB80833,Restaurant,multi-cuisine,True,HO11161,6.4,Food,6.4,Udaipur (RJ)
FB80333,Lime Tree,coffee-shop,True,HO10393,6.2,Food,6.2,Kumarakom
FB81184,The Restaurant,coffee-shop,True,HO12233,8.0,Food,8.0,Pokhara
FB80232,Citrus Cafe,coffee-shop,True,HO10510,6.7,Food,6.7,Pune
FB80598,The Restaurant,coffee-shop,True,HO10102,5.6,Food,5.6,New Delhi
FB81387,Restaurant,coffee-shop,True,HO12462,7.0,Food,7.0,Wayanad
FB81121,Tangelo,coffee-shop,True,HO11656,5.6,Food,5.6,Bengaluru
FB80555,Restaurant,multi-cuisine,True,HO10314,7.8,Food,7.8,Thekkady (Periyar/Kumily)
FB80583,Coffee Shop,coffee-shop,True,HO10500,8.4,Food,8.4,Munnar
FB80883,Sumac Fine Dine,coffee-shop,True,HO11489,3.2,Food,3.2,Agra
FB80076,Mughal Pavilion,multi-cuisine,True,HO10026,8.4,Food,8.8,Udaipur (RJ)
FB80070,Aaharam,coffee-shop,True,HO10245,7.1,Food,7.1,Madurai
FB81501,Tide,coffee-shop,True,HO12635,5.5,Food,5.5,Ganpatipule
FB81292,Test F&B,coffee-shop,True,HO11255,9.3,Experiential,9.9,Ambala
FB81443,Restaurant,coffee-shop,True,HO10057,7.7,Food,7.7,Udaipur (RJ)
FB80961,The Restaurant,coffee-shop,True,HO11449,6.4,Food,6.4,Kumbhalgarh
FB81274,The Grand Ayyanar,coffee-shop,True,HO12339,6.9,Food,6.9,Madurai
FB80439,Orchid,coffee-shop,True,HO10398,8.4,Food,8.4,Madurai
FB81343,Dining,coffee-shop,True,HO10658,6.8,Food,6.8,Bandhavgarh
FB81156,The Restaurant,coffee-shop,True,HO12012,5.7,Food,5.7,Munnar
FB81043,Cafe Samsara,coffee-shop,True,HO11588,6.4,Food,6.4,Athirappilly
FB80186,Jharokha,coffee-shop,True,HO10652,6.4,Food,6.4,Nawalgarh
FB80925,Delhi Pavilion,coffee-shop,True,HO10445,8.8,Food,8.8,New Delhi
FB81323,Oceanic,multi-cuisine,True,HO10058,6.3,Food,6.3,Kolkata
FB80393,The Restaurant,coffee-shop,True,HO10463,6.7,Food,6.7,Puducherry (Pondicherry)
FB80259,Oasis,coffee-shop,True,HO10284,8.2,Food,8.2,Agra
FB80328,Patio,coffee-shop,True,HO10334,6.0,Food,6.0,New Delhi
FB81100,The Restaurant,coffee-shop,True,HO11748,5.6,Food,5.6,Goa
FB81592,Ameya,multi-cuisine,True,HO10204,1.0,Food,,Cherthala
FB80323,Pavilion,coffee-shop,True,HO10476,8.0,Food,8.0,Puducherry (Pondicherry)
FB81011,Blooms,coffee-shop,True,HO11481,5.8,Food,5.8,New Delhi
FB80701,Orchid,coffee-shop,True,HO11090,4.8,Food,4.8,Gandhinagar
FB80236,Citrus Cafe,coffee-shop,True,HO10715,6.4,Food,6.4,Siliguri
FB81079,Choola,coffee-shop,True,HO11661,6.8,Food,6.8,Alappuzha (Alleppey)
FB81319,Vista,coffee-shop,True,HO12388,6.2,Food,6.2,Visakhapatnam
FB80313,The Bayview,coffee-shop,True,HO10263,7.4,Food,7.4,Mumbai
FB80547,Aabla,coffee-shop,True,HO10774,7.0,Food,7.0,Mandawa
FB80412,Jharokha,coffee-shop,True,HO10408,10.0,Food,10.0,Udaipur (RJ)
FB81159,The Grand Dinning Hall,coffee-shop,True,HO10469,9.4,Food,9.4,Ranthambore
FB81396,The Recipe,coffee-shop,True,HO12528,7.0,Food,7.0,Jodhpur
FB80979,The Restaurant,coffee-shop,True,HO11547,6.0,Food,6.0,Udaipur (RJ)
FB81276,Masala Magic,coffee-shop,True,HO12340,6.1,Food,6.1,Pushkar
FB80476,Zamorin,coffee-shop,True,HO10151,8.4,Food,8.4,Kochi (Cochin)
FB80048,Gautama,multi-cuisine,True,HO10026,1.0,Food,1.0,Udaipur (RJ)
FB81405,Cinnamon,specialty-restaurant,True,HO10001,8.0,Food,8.0,Jaipur
FB80492,Yaal,coffee-shop,True,HO10042,6.9,Food,6.9,Madurai
FB80711,Amara,coffee-shop,True,HO11095,8.8,Food,8.8,Hyderabad
FB80300,Al Fresco,coffee-shop,True,HO10355,7.8,Food,7.8,Amritsar
FB80281,Citrus Cafe,coffee-shop,True,HO10452,8.0,Food,8.0,Gurgaon
FB80363,Legend,coffee-shop,True,HO10276,7.0,Food,7.0,Jaipur
FB80807,Citrus Cafe,coffee-shop,True,HO11317,5.4,Food,5.4,Gurgaon
FB80974,Oasis Cafe,coffee-shop,True,HO11427,5.0,Food,5.0,Rishikesh
FB81366,Jigsaw,coffee-shop,True,HO11637,7.0,Food,7.0,New Delhi
FB80125,Lapis,coffee-shop,True,HO10239,8.0,Food,8.0,Bengaluru
FB80748,The City Spoon,multi-cuisine,True,HO11171,6.8,Food,6.8,Varanasi
FB81243,The Restaurant,coffee-shop,True,HO12319,7.1,Food,7.1,Ooty (Udhagamandalam)
FB80267,Temple Cafe,coffee-shop,True,HO10017,8.0,Food,8.0,Khajuraho
FB80994,Syah,specialty-restaurant,False,,9.2,Food,9.2,Udaipur (RJ)
FB80717,The Restaurant,coffee-shop,True,HO11031,3.8,Food,3.8,Kushinagar
FB80489,West 1,coffee-shop,True,HO10918,5.6,Food,5.6,Navi Mumbai
FB81555,Fateh Mahal,coffee-shop,True,HO10634,6.6,Food,6.6,Dausa
FB80086,Restaurant,coffee-shop,True,HO10199,5.1,Food,5.1,Jaipur
FB81089,The Great Kebab Factory,specialty-restaurant,True,HO12025,8.2,Food,8.2,Puducherry (Pondicherry)
FB80154,Shamiana,coffee-shop,True,HO10713,8.6,Food,8.6,Ahmedabad
FB80431,Cafe,coffee-shop,True,HO10266,8.8,Food,8.8,Aurangabad (MH) 
FB80176,Palette,coffee-shop,True,HO10407,8.4,Food,8.4,Bengaluru
FB80523,Restaurant,coffee-shop,True,HO10546,6.2,Food,6.2,Kanha
FB80239,Ettukettu,coffee-shop,True,HO10063,8.3,Food,8.3,Kumarakom
FB80557,Restaurant,multi-cuisine,True,HO10776,7.0,Food,7.0,Thekkady (Periyar/Kumily)
FB80413,The Urban Tadka,coffee-shop,True,HO10414,7.8,Food,7.8,Udaipur (RJ)
FB80653,Mynt,coffee-shop,True,HO10994,7.7,Food,7.7,Bhubaneswar
FB81371,Willow Kitchen & Bar,coffee-shop,True,HO12456,6.7,Food,6.7,Stok (Leh)
FB80640,The In-House,coffee-shop,True,HO10943,4.2,Food,4.2,Jaipur
FB81559,Ming Yang,multi-cuisine,True,HO10376,7.9,Food,7.9,Mumbai
FB81511,Shaam-E-Viraasat The Haveli,multi-cuisine,False,,9.4,Food,9.4,Udaipur (RJ)
FB81235,Downtown,coffee-shop,True,HO10988,9.0,Food,9.0,Kochi (Cochin)
FB80906,House Of Han,specialty-restaurant,True,HO10103,6.4,Food,6.4,Jaipur
FB80886,Dining,coffee-shop,True,HO10933,5.6,Food,5.6,Dharamshala
FB81313,Vista,coffee-shop,True,HO12377,7.7,Food,7.7,Dehradun
FB81566,Dining Room,coffee-shop,True,HO11938,6.4,Food,6.4,Pachewar
FB81024,In-House Cafe,coffee-shop,True,HO10877,5.0,Food,5.0,New Delhi
FB81621,Dining,coffee-shop,True,HO10312,6.6,Food,6.6,Jodhpur
FB80612,Garden Grille & Bar,coffee-shop,True,HO10751,4.4,Food,4.4,Thiruvananthapuram (Trivandrum)
FB80650,Cave Palate,coffee-shop,True,HO11157,8.6,Food,8.6,Ranthambore
FB80584,Restaurant,coffee-shop,True,HO10272,7.8,Food,7.8,Alappuzha (Alleppey)
FB80443,Tharavadu,coffee-shop,True,HO10591,7.9,Food,7.9,Kochi (Cochin)
FB81039,Machan,coffee-shop,True,HO11579,7.6,Food,7.6,Gangtok
FB80241,Cafe Knosh,coffee-shop,True,HO10308,9.0,Food,9.0,New Delhi
FB80727,Shamiana,coffee-shop,True,HO11118,7.8,Food,7.8,Wayanad
FB81346,L - Cave,coffee-shop,True,HO12411,7.3,Food,7.3,Pali (RJ) 
FB80521,Kishkinda,coffee-shop,True,HO10208,7.8,Food,7.8,Hampi (Hosapete)
FB80859,Machan,coffee-shop,True,HO11473,7.4,Food,7.4,Bhopal
FB80497,Celeste,coffee-shop,True,HO10644,9.6,Food,9.6,Hyderabad
